coe1,coe2,coe3,coe4,coe5,coe6,coe7,coe8,coe9,coe10,coe11,coe12,coe13
-397.60193,146.75479,8.911262,32.933403,33.775795,-16.383009,17.716873,5.629058,-9.153542,3.7877464,-7.8297267,6.836953,-13.841934
-398.594,142.99178,10.29738,32.955776,30.755032,-14.642099,14.046926,4.409521,-1.8527538,5.147336,-13.819225,3.2307677,-9.511757
-388.811,140.0095,12.000514,36.425575,26.211792,-22.126186,5.698518,1.3109311,-7.939687,-0.1993196,-14.360384,8.853489,-7.1033134
-385.17612,148.67255,15.074831,36.441402,25.069122,-30.54651,1.1331835,-2.9029021,-12.884274,1.0424604,-10.767294,9.173939,-12.426286
-391.50806,155.87616,19.326202,39.172337,29.394802,-22.225258,7.1192665,-1.6238245,-12.037642,3.0958154,-10.795063,7.969837,-12.458882
-395.76968,156.58514,16.556025,34.546806,28.359724,-18.909534,15.358796,6.5063753,-6.614244,7.0958652,-10.323658,6.040681,-9.547756
-385.8563,150.91998,1.406388,29.640587,35.669697,-16.29414,17.58477,11.275091,-4.7382965,5.6673183,-10.784718,1.5629325,-10.817812
-380.25714,147.90196,-4.653329,22.957298,39.936462,-12.878914,12.830384,5.188917,-7.6267786,9.134038,-8.917118,-0.19102466,-11.023432
-383.67688,141.13974,-6.586252,28.906929,38.93982,-14.828784,9.720712,-0.9735222,-10.220972,9.88566,-7.316736,6.887742,-14.785276
-384.38974,142.47382,-3.4373147,33.19729,36.298023,-18.566002,7.841831,0.26318341,-6.386793,11.995945,-5.4790583,5.2127337,-18.528421
-388.30124,148.84851,4.276064,34.565147,37.67196,-13.127872,12.670039,0.98595107,-9.627176,7.0360336,-2.6978981,11.827825,-14.388372
-386.70798,149.15483,-0.96781975,33.883217,35.8347,-20.411402,14.3802185,6.49247,-12.663423,-1.0143895,-4.1596994,17.273647,-11.493329
-387.54053,147.25008,-2.7262902,35.49459,34.358974,-24.252716,10.60314,10.003478,-10.137594,-2.3795846,-5.1193995,15.430527,-12.346039
-385.8193,148.9693,-1.7166699,38.142868,38.795322,-22.616962,10.443377,10.451965,-10.182938,-4.2782965,-6.049945,10.076839,-18.674488
-390.2305,148.97792,-0.9486518,37.0692,35.484512,-22.979467,9.899202,7.7730055,-12.54302,-5.6357946,-8.502396,8.141504,-22.291271
-393.77322,144.33397,0.50277084,35.68219,32.676666,-20.33314,15.371153,7.8778763,-7.166464,0.67661595,-8.958366,9.04085,-16.990744
-396.59842,150.33679,6.492236,35.809082,29.687511,-18.267021,20.21539,5.487632,-8.236699,0.21541879,-8.1221485,12.832899,-9.14621
-396.85074,153.60008,7.559833,30.368084,27.191113,-17.168594,14.124877,2.1263723,-10.230234,4.7331953,-3.8209686,8.562172,-10.14522
-390.49695,151.84225,6.168517,29.788193,30.361347,-15.086627,16.952765,7.7303305,-8.183105,2.493465,-5.5247326,9.393565,-11.955357
-395.99,144.21942,0.74069035,33.88178,31.934137,-15.9478,18.438435,11.686222,-1.4556549,1.0865465,-9.83283,11.035813,-15.596542
-400.48215,139.18512,-2.0137815,34.079964,35.224957,-16.870525,14.905067,12.292728,3.5538101,3.104697,-5.6645403,14.345949,-19.356989
-396.76407,145.81427,1.7516469,29.404314,34.149963,-12.59699,17.710459,7.5240126,-0.73058224,1.7855749,-7.966613,11.063581,-20.435484
-397.28992,147.52908,7.423169,32.526848,31.254631,-17.59211,17.556477,6.4405665,-3.6670794,-0.44119382,-7.2908697,10.120846,-18.899855
-392.5875,147.42502,1.1360662,33.592926,27.03658,-20.4584,16.081005,5.061776,-10.557875,-3.3483193,-6.8345513,8.8825035,-14.659029
-384.76495,146.71231,1.6901013,33.43911,30.099047,-19.997078,15.695631,4.31936,-18.743444,-4.3821087,-6.650462,10.667398,-16.279736
-386.95792,147.67078,4.724586,33.73442,30.904388,-23.852451,10.335268,3.6979873,-16.4172,-3.647921,-3.3377404,17.305336,-13.596506
-383.94016,151.66379,4.8604755,41.754112,34.142944,-22.875198,4.939664,4.9160986,-9.858106,-4.5685816,-2.2221684,19.741272,-9.49287
-386.1702,150.82315,-3.2469401,39.52133,34.201756,-23.523193,6.25581,4.8313417,-12.144968,-6.2498283,-0.13954896,17.790321,-11.487675
-391.37817,149.15045,-2.958085,31.807087,29.361912,-20.43032,5.484829,-0.06608856,-9.929863,-7.622478,-5.101032,18.837738,-13.739477
-391.00967,147.68536,4.519744,31.799202,20.134838,-21.692822,12.487573,7.1679726,1.8241092,-0.3350507,-6.892137,16.7534,-14.141746
-383.13016,156.811,7.9610176,28.9525,15.420245,-24.59006,15.667269,14.483869,7.0934677,0.47589648,-9.299364,5.422032,-18.98087
-382.2341,156.01047,3.33274,27.96075,22.01955,-20.27237,17.706015,13.301968,2.2706313,-1.8405418,-4.7168584,5.926177,-22.099352
-390.64676,148.80139,-6.6241,30.883076,33.254864,-12.226074,23.516144,17.126867,-0.746394,-8.897237,-1.6221834,12.3570385,-19.645374
-389.81607,149.19778,-8.529916,29.794815,31.714287,-17.66356,20.577251,17.038372,-4.082923,-6.464472,0.42840928,18.049309,-12.176155
-393.96844,143.91904,-2.8801045,34.85223,29.92658,-25.535727,13.260118,7.9828634,-7.27345,-4.4116755,-4.393859,15.99094,-9.418418
-393.33823,144.784,1.6105309,37.12375,30.820229,-25.430536,12.116409,8.286291,-4.0232654,2.0302658,-4.9404554,13.037303,-16.26936
-386.4516,149.81476,0.57846636,31.119663,30.730808,-20.25113,15.906588,13.003855,-2.5287347,-1.6570764,-9.627596,8.357273,-18.305912
-382.69455,160.35075,10.410088,31.659649,31.664959,-16.24486,11.681638,11.539908,-8.728996,-6.585944,-7.951832,9.006903,-10.598234
-390.21054,156.13617,14.858112,39.07633,33.093105,-15.2839155,9.710864,5.1126337,-12.419979,-3.9242601,-6.6828103,12.4627285,-4.1514006
-394.73596,151.55263,9.045087,36.557484,32.40157,-13.994582,9.016609,6.4267025,-11.292538,0.66456103,-5.0644984,9.21417,-7.9499154
-399.8175,149.30637,9.006961,30.181543,32.888348,-9.5518875,6.9214845,6.2084274,-9.876766,3.13969,-3.8963661,4.9209456,-9.176348
-398.8585,147.98534,11.1610775,30.98656,32.54661,-8.755945,8.901207,9.423361,-5.6196527,3.9536705,-4.2466927,2.3139248,-9.468935
-398.57413,143.10867,11.340574,34.309906,29.962818,-16.422293,6.0859275,9.711519,-7.287189,2.4164422,-2.9827735,7.548257,-13.850236
-395.5432,133.30722,9.426621,32.28122,23.216583,-11.486774,0.25439298,14.18154,-8.504351,-0.087367505,-1.0660275,4.852536,-13.725336
-393.49274,132.86433,13.075632,28.021935,19.34004,-5.0384836,-1.055883,14.574879,-10.553635,4.0698686,-1.2458704,5.450376,-9.831301
-396.06128,142.39334,19.35978,30.364971,27.50076,-7.910783,8.454007,15.862291,-12.684821,6.500158,-5.4924145,5.598647,-11.280009
-401.42123,146.67377,14.863945,37.459976,36.252647,-11.171739,16.028381,15.478218,-8.1181135,7.873867,-7.536292,5.138427,-12.621912
-402.004,155.83203,8.237715,42.218803,34.013832,-13.983739,19.189741,13.000952,-3.6114056,3.945238,-4.823374,6.194347,-16.654907
-405.67523,152.92941,8.255694,42.546227,36.129417,-13.548604,18.424454,11.475052,1.2353642,5.8264074,-2.2272305,9.66921,-17.035843
-402.6132,149.94635,9.222254,35.67015,32.142166,-23.601242,8.333777,5.3282733,-3.2172446,3.8070588,-3.8760777,12.386652,-12.250971
-394.25085,155.18628,7.062648,30.55608,27.978489,-25.102448,5.1388373,2.273296,-10.482519,2.5474467,-1.8843747,15.483745,-9.841589
-383.74277,157.55588,-0.3196342,28.83899,32.899208,-20.103489,9.102642,8.47292,-8.077895,-1.2762932,-5.8555956,15.563293,-2.6055517
-375.82297,160.6845,3.0766437,28.24845,30.908459,-21.172623,16.59361,15.265815,-6.143707,-6.2782135,-13.875217,15.668648,2.6926582
-382.5518,158.75891,7.351859,24.716671,25.545223,-23.948006,17.700962,13.109105,-9.501623,-8.121067,-14.5676,13.708335,7.39166
-389.2886,156.30823,7.443254,28.958065,26.527636,-24.903769,15.461725,8.785386,-11.932066,-5.7318873,-13.417579,7.35964,-2.6564174
-395.2424,155.01157,12.049775,34.087395,27.735672,-20.855919,16.850586,6.989634,-7.823275,3.5525174,-7.7340555,5.7935934,-11.551403
-392.7148,155.67921,15.571007,38.941757,30.315935,-17.609863,13.494005,3.091086,-5.0855646,7.1158824,-3.0417705,3.136024,-19.17872
-390.77292,153.75702,6.6048794,34.860504,28.679607,-20.767725,7.6541476,1.7258302,-5.069377,3.9896364,-2.2609777,7.1142178,-14.316332
-393.5346,156.03484,9.624663,37.9964,26.222511,-19.413855,12.247004,10.270422,4.5928793,4.2687144,-1.8859441,6.408237,-18.257275
-394.90445,155.33835,12.282917,32.933468,22.374985,-23.26302,16.672405,17.334496,6.963702,7.4454765,-4.9435253,0.5614309,-25.539593
-394.97308,150.91087,4.732679,24.637947,20.590275,-19.207453,17.98833,15.295877,4.0694666,4.9573116,-3.4356194,2.0749958,-16.95895
-394.23343,148.67145,1.9263494,22.100769,20.877628,-12.426128,22.995483,11.876294,-3.580727,-1.6748856,-5.949084,2.94093,-10.640284
-396.24738,147.86018,2.372723,26.717287,23.426174,-9.874287,23.94175,5.205256,-11.0981245,-11.898762,-12.112804,2.9845228,-8.995056
-402.04218,145.65237,7.117193,34.14705,28.29824,-10.206314,22.337626,6.1620703,-13.668339,-17.158428,-11.130206,1.9751344,-13.558661
-401.32974,140.0822,5.954452,37.876686,34.413574,-13.407864,17.510427,5.9607525,-7.895509,-3.6962457,-7.538828,-3.1002922,-16.584578
-397.0976,140.18079,7.6966667,37.363827,32.719666,-13.7372465,19.129135,5.2145224,-10.5783825,1.4162532,-5.9232445,-0.5826789,-14.268427
-403.99188,140.85468,8.353586,29.512371,24.969604,-20.437588,16.302107,6.638773,-8.932751,-1.1210473,-5.8437843,8.736326,-10.4518385
-402.03983,139.9549,7.8540516,25.004738,25.248299,-15.545424,17.425812,4.711756,-3.5959194,1.8660009,-3.836049,11.565414,-13.648125
-397.6812,141.11037,10.070477,31.253916,29.23817,-17.356678,15.138767,4.6635,-0.668924,4.021424,-4.4054966,6.7353387,-15.479084
-395.37677,143.02367,12.526991,34.480682,32.50944,-21.612503,14.889347,4.5063176,-6.4719152,1.7218022,-3.8025322,8.266502,-14.007921
-384.06525,142.96983,5.88883,45.067635,33.721367,-22.205969,22.485262,12.382868,-7.2885294,-0.45067757,-8.802984,8.7467575,-9.358495
-379.6258,141.37186,6.965949,46.982063,28.214592,-23.087029,20.48993,12.039124,-6.6915092,0.18829525,-10.704188,5.1751227,-10.826582
-384.94553,150.52582,9.945994,38.07097,23.880016,-20.58716,20.215023,12.246412,-4.3187137,-1.8941734,-16.693867,-3.1513402,-13.812239
-382.89008,160.40125,18.764507,40.525845,28.676863,-22.646309,15.239721,9.844474,-6.7142544,-6.584235,-18.871483,-3.9832213,-17.342745
-383.14502,153.02766,20.086208,42.340706,34.197197,-21.884289,12.176471,8.16523,-11.238748,-7.7368927,-17.198254,-2.4525845,-18.38168
-387.55817,149.95844,10.108669,32.27022,29.46865,-20.020054,14.595119,13.152903,-2.8724084,0.7447307,-10.133827,1.3855617,-12.7911415
-388.55768,141.12897,4.052204,25.25301,31.246197,-16.815632,14.285149,11.834993,4.605446,11.167642,-6.4364595,6.8556523,-0.6326312
-392.97882,138.68307,1.5112514,32.43583,34.646065,-16.631721,8.986411,4.163555,-3.9590416,4.520356,-5.727607,12.010317,-3.3225021
-390.8854,142.1579,7.0307446,35.429974,28.556225,-15.822794,15.0291,4.2796783,-9.125835,0.7467504,-3.7364507,9.093138,-9.688622
-394.91852,143.85574,7.8601017,37.654922,30.116007,-17.215172,12.585439,6.752541,-4.6400824,6.7858896,-5.705071,1.8836808,-15.443047
-396.94785,148.80219,7.263701,35.897522,33.016872,-17.462755,11.340851,8.018593,-6.2700596,6.2579336,-3.0746427,4.655942,-13.9194145
-393.13043,145.41837,5.0919604,36.502655,32.559853,-19.666668,12.95614,5.773725,-4.5180902,7.274255,-2.02023,5.792482,-10.39268
-401.1185,142.79361,9.178776,35.554737,34.714645,-13.532645,11.179785,3.8624477,-3.6850538,6.53634,-5.1693444,5.7725,-11.243628
-400.5883,143.4349,12.961567,34.844467,32.6941,-15.554166,6.1777186,3.7966347,-5.88385,3.5344517,-4.4862647,5.328123,-11.151848
-402.5478,146.73624,11.799064,34.51405,31.17437,-17.17448,8.194355,7.040131,-3.8193035,1.4877578,-5.297881,4.0120673,-8.712214
-400.9314,143.46179,6.765357,30.887009,31.853886,-12.08454,14.2675,11.842014,-3.2177737,-0.45832276,-7.1294827,5.211503,-8.731456
-399.14426,140.51811,10.168184,31.279701,32.292316,-14.878759,18.947811,12.815485,-3.3747783,8.455536,-5.866295,3.8719406,-8.93475
-396.70325,147.82721,15.045786,31.935898,31.112356,-20.188911,16.790691,5.848946,-6.4394727,10.889229,-8.098793,0.040076464,-12.576902
-401.29544,147.13779,22.04049,37.5571,30.349663,-16.925766,11.1296835,2.037846,-7.8359504,8.596727,-7.9208794,-0.38601074,-15.197512
-406.57236,141.91345,24.842268,44.69656,27.998734,-9.520393,10.675698,4.7806573,-11.813364,2.7396307,-7.349737,4.5628247,-8.956454
-412.34415,134.91452,19.472816,45.835342,26.526302,-5.921318,11.520056,8.351077,-14.668369,3.9578438,-0.16462544,7.222847,0.19775188
-420.66525,131.58855,13.365578,38.58391,19.393686,-3.7153108,10.14143,8.820404,-13.180669,7.161648,7.9686203,-1.7305,-1.2988102
-435.34274,124.67049,5.740992,32.68073,22.126116,-4.3925905,6.4890223,3.568625,-6.837841,4.8965745,6.021429,-4.3984137,-4.3596115
-441.74533,127.62936,9.709921,40.369167,29.709217,-4.035863,4.1922297,1.4209555,-2.1948714,2.722357,-1.9167914,-3.9661822,-2.6552954
-447.97345,127.407974,7.77061,40.176273,26.564632,-0.25590277,3.3540783,1.7358253,2.776433,4.832499,-2.0810256,-4.2651825,-2.403573
-452.50595,116.708275,4.331929,37.507034,28.289656,3.5501533,6.7865925,2.6526155,2.739111,1.4381908,-2.2616632,-5.6420245,-3.4673052
-461.5505,117.264015,6.362234,37.370647,28.907276,3.6249886,8.985168,-0.48542595,-1.2997496,2.8036065,2.5564167,0.49762785,3.709277
-464.9522,113.93727,2.3950138,35.342667,22.896217,6.1101265,8.453408,-0.7118901,-2.1333692,6.3296185,8.807802,2.699708,2.263708
-463.38528,106.786255,5.265932,31.550568,19.570572,9.1731415,2.6096663,6.145231,3.0978346,-0.442264,5.9025655,2.631938,-0.23770215
-458.24045,97.74423,6.6378736,31.221863,16.763475,12.934565,-3.3597426,12.23101,-0.10712457,0.30742657,5.272835,7.267317,5.277444
-472.456,97.75171,5.4950275,31.145752,11.033621,14.251621,-2.3225427,14.6617985,-1.8393681,0.62478507,2.848245,4.533148,6.602984
-488.21414,105.30039,4.148615,27.968987,8.730193,6.0989113,-1.9797543,-0.90613836,-2.4769123,2.3232908,-0.61339456,2.5550904,3.477995
-493.7218,104.95064,-2.4237127,23.467033,4.6634884,5.383422,6.7560873,-2.7559304,0.5232464,-4.9844913,-5.262787,3.9627776,1.238921
-492.79178,105.69425,-5.084217,18.17498,3.2110016,8.974939,9.665607,2.2529116,7.8651347,-3.1803412,-3.584558,3.5075076,3.566562
-493.2556,103.20323,-7.0209045,18.058302,6.7191205,10.89705,8.984436,5.611726,11.178038,-0.86871976,-1.8648888,5.181837,0.65999925
-496.8818,99.82449,-6.0113587,20.585524,8.28028,12.612211,11.49268,4.9799557,8.453287,-2.138142,-3.7860675,3.9845538,-3.7260363
-502.22034,92.364105,-7.4579535,20.516743,6.9965525,12.322058,7.2045403,2.327317,5.9694753,0.4480955,2.7165494,4.354671,-1.2961966
-507.38794,91.24455,-6.961956,23.323614,11.324786,13.829887,9.492941,0.35802272,0.6516726,-2.7039273,4.7660294,8.216905,0.44165242
-498.45667,96.40314,-1.4744525,26.887516,10.334333,14.855515,9.386368,1.3647305,0.5896951,-3.7543643,2.4168231,6.251082,-1.7721666
-496.2496,93.31064,0.20647588,30.008839,4.4081864,12.0007305,6.4328523,2.693737,5.5105133,0.04235995,-0.32139468,1.364115,1.4808829
-488.9783,75.74024,1.5908415,28.256046,0.18786293,20.056374,-3.2457395,12.02978,4.4242096,0.9210008,-3.4298787,-3.6925333,4.2288704
-474.31992,83.34703,5.8642607,27.593353,5.4783964,25.88591,-6.0885825,14.795095,0.39230585,1.5055363,-4.9676495,-1.8167585,5.026186
-461.63818,91.07739,12.950874,33.624794,10.213461,31.260422,3.9076512,16.408085,-5.998164,4.5184956,-3.4450977,2.5524063,1.6794186
-457.99442,95.05002,9.910181,32.506104,11.328817,23.879206,0.013940334,13.892276,-6.73798,9.136172,-0.525692,4.706196,4.382302
-458.42532,102.26463,5.6722226,34.026016,9.193924,15.103626,3.2723248,11.797666,-0.82472616,12.108575,-2.5974908,4.7593603,3.6642687
-458.39716,103.893845,0.91802233,36.884468,5.746459,9.006856,10.498373,10.685585,5.1684294,11.358289,-4.572576,4.0060673,3.2835732
-453.07983,110.79989,4.4989405,32.786804,7.7288713,14.351939,16.514906,17.430824,8.02206,12.783636,6.4617767,9.7830105,9.560677
-450.6366,116.230835,18.986671,34.09253,12.389994,21.138819,15.144669,22.567442,-1.8454883,8.585718,8.8803425,14.247743,12.755233
-457.6383,117.45889,23.634228,37.743732,15.707174,21.510948,14.922283,13.239395,-5.8160715,9.02166,3.5622938,9.439741,5.4174824
-462.23938,114.53322,16.404135,32.64811,4.917177,7.5544,6.253012,2.7528934,-4.5169544,5.5676503,-0.8111124,2.697906,-4.9973054
-460.8659,118.893326,7.548417,31.115755,1.6810875,-2.2104387,4.3136005,2.2659016,0.007413268,7.333768,-1.8008387,-3.151309,-5.8261075
-455.8761,126.98408,12.925995,38.94699,3.3019009,-2.3966088,2.0716228,2.4726324,-0.96848357,3.3205616,-2.753764,-11.557435,-9.873183
-452.99356,128.28636,17.256031,40.311928,4.3317504,6.6177835,4.160171,2.0264556,-1.75363,0.9660838,-3.3390124,-8.898622,-6.665401
-457.43195,122.62988,16.354218,38.395462,1.7984331,4.196523,0.34527633,1.5621018,-5.0105867,5.3580813,5.1442065,0.1250056,0.8624635
-451.8166,124.89766,13.179213,39.47368,6.1388454,-2.670609,-4.0303507,4.331497,-2.238236,5.468074,1.558114,-4.7344894,1.3369021
-444.6986,127.93786,3.5349584,41.01041,13.863336,5.458459,7.097883,8.5976715,0.18525457,-0.06200087,0.24681234,-2.3871388,1.7618567
-435.72797,130.9426,5.981531,42.6118,12.985902,5.561802,13.11628,11.974534,0.007185362,-1.3725376,3.7787247,2.1554132,1.5595682
-434.6428,133.15634,11.641478,47.10248,10.3767395,4.228627,11.221085,6.072525,1.0762451,-1.1432726,5.9108367,3.474028,1.3889251
-429.05905,132.266,14.852243,51.04393,4.3725305,0.36292538,3.577112,-1.8556452,-5.544057,-4.402849,3.7630432,-1.7653345,-4.85806
-418.26044,134.64743,20.131187,54.393112,2.4463482,-5.7456436,12.947845,0.18110234,-9.618262,7.6271477,3.6574414,-6.085134,-7.8422256
-405.76038,139.93188,29.497425,63.804123,-3.3707094,-10.246246,15.999582,3.051566,-5.8456154,11.641777,-0.48328674,-8.267263,-9.391553
-394.50507,135.076,23.579012,57.17038,-13.845688,-1.0433773,12.73785,9.611782,-0.3499222,-1.0482078,-3.6721933,-7.5602713,2.0071793
-382.52115,119.09474,17.894176,49.976494,-21.385956,13.339669,13.897083,12.865698,-3.151823,-5.84616,0.9182935,-6.063918,2.3988209
-358.7693,121.42398,14.457259,46.99464,-33.386707,11.635729,10.875341,9.889793,-1.1921153,3.7530322,4.9505033,-13.658537,-10.001791
-334.07504,126.97879,7.3441195,36.74086,-33.419624,3.8840852,7.1192803,5.6418915,-4.9153614,3.5659857,0.7505476,-12.642954,-4.891821
-319.5534,138.71872,3.4971082,34.74114,-25.344007,0.37608472,8.937655,6.8111305,-9.441108,-0.13776499,-1.7095582,-10.801694,-2.029094
-314.78494,139.06381,9.805635,44.211723,-19.434633,8.196668,10.263804,9.986725,-8.596834,3.3804615,4.1817703,-7.1432505,3.0985315
-298.78607,132.67712,2.4706917,51.333267,-17.723633,6.587614,4.4317813,9.2293825,-5.17158,7.463618,9.673011,-3.3899245,1.8297474
-291.90488,142.85965,-11.005183,55.160095,-11.275616,-5.71393,3.578627,16.991135,-6.265791,-0.038255647,8.552557,-4.3100815,-0.8152864
-314.76096,148.11145,-17.146814,66.697624,0.9331682,-18.859972,12.320688,22.67141,-15.978629,-9.286061,6.98668,-7.8937283,-4.3021884
-326.0725,147.44516,-29.30001,63.69542,2.6456928,-29.43024,21.98811,28.780787,-16.790573,-5.5994296,7.539207,-11.553708,-12.745918
-328.4172,156.64978,-37.423744,64.966736,5.9896502,-38.50313,32.83237,31.490858,-21.307049,-9.123117,2.5743198,-10.322655,-14.778502
-299.6085,164.45308,-53.18818,58.50775,13.321678,-33.50399,21.802868,10.956504,-17.019428,-2.1886358,-3.6175253,-7.9142623,-8.160641
-288.94193,157.20076,-56.77254,52.015434,13.799764,-23.519884,19.379929,9.693651,-12.341574,4.6483192,-3.2597828,-4.318207,-3.3153496
-302.3437,148.52148,-30.215092,56.474068,7.751695,-13.745705,23.216068,17.291502,-14.3842125,1.8733834,1.2112539,-3.6168764,-2.0638068
-299.69073,147.30762,-10.448341,58.414795,-7.9770317,-9.261857,19.295294,14.115328,-13.824174,1.993645,0.22256993,-9.523588,0.030056149
-303.67828,144.44023,-3.8774064,53.599068,-17.409544,-12.366121,6.609792,3.6748147,-13.995714,-1.2720015,-5.1752553,-12.52043,0.18455666
-293.17828,140.99342,-1.0722828,51.230003,-21.401714,-7.851159,5.769978,7.2812395,-12.642769,-6.7708917,-1.9743612,-8.483002,2.7390504
-261.92465,128.96353,4.989994,46.791695,-12.520826,11.892853,7.990822,10.2404175,-18.950487,1.4859508,7.5394263,-3.4158268,-4.6649365
-246.13841,120.85736,7.622119,55.895493,-4.305661,16.137318,9.39836,8.479986,-18.364838,8.337026,10.2843895,-3.3768373,-9.127762
-252.59314,120.70132,4.117984,55.210274,-1.6552353,10.404821,-0.14914092,11.058098,-15.312859,4.8473344,0.96498835,-4.1160073,-7.4247
-251.09683,128.04199,-5.844288,44.925407,-4.279229,5.5728493,-3.2452989,10.634268,-15.106457,2.7113638,-0.9511824,-4.63692,-12.122536
